college_code,college_name,branch,course,category,cutoff_rank
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),AI Artificial,ENGG,2AH,8229
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),AI Artificial,ENGG,GMH,6057
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),AI Artificial,ENGG,GMRH,9789
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),AI Artificial,ENGG,SCH,26938
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),AR Architecture,ENGG,GMH,359
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),CE Civil,ENGG,1H,99269
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),CE Civil,ENGG,2AH,74114
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),CE Civil,ENGG,2BH,80349
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),CE Civil,ENGG,GMH,52302
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),CE Civil,ENGG,GMKH,58696
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),CE Civil,ENGG,GMRH,68080
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),CE Civil,ENGG,SCH,97330
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),CS Computers,ENGG,2AH,7279
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),CS Computers,ENGG,2BH,11081
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),CS Computers,ENGG,3AH,6003
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),CS Computers,ENGG,3BRH,7437
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),CS Computers,ENGG,GMH,4311
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),CS Computers,ENGG,SCH,22940
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),CS Computers,ENGG,SCKH,42078
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),EC Electronics,ENGG,2AH,14565
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),EC Electronics,ENGG,3BH,8524
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),EC Electronics,ENGG,GMH,8166
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),EC Electronics,ENGG,GMRH,12040
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),EC Electronics,ENGG,SCH,50373
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),EC Electronics,ENGG,STH,48134
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),EE Electrical,ENGG,1H,31248
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),EE Electrical,ENGG,2AH,28777
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),EE Electrical,ENGG,2ARH,40201
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),EE Electrical,ENGG,3AH,27198
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),EE Electrical,ENGG,GMH,23739
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),EE Electrical,ENGG,SCH,64646
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),EE Electrical,ENGG,STH,57184
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),IE Info.Science,ENGG,2AH,11546
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),IE Info.Science,ENGG,GMH,5874
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),IE Info.Science,ENGG,SCH,36173
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),IE Info.Science,ENGG,STRH,36505
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),ME Mechanical,ENGG,2AH,75384
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),ME Mechanical,ENGG,2AKH,85010
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),ME Mechanical,ENGG,3BH,59160
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),ME Mechanical,ENGG,GMH,50101
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),ME Mechanical,ENGG,GMRH,66589
E001,University of Visvesvaraya College of Engineering Bangalore ( PUBLIC UNIV. ),ME Mechanical,ENGG,SCH,110036
E002,S K S J T Institute of Engineering. Bangalore,CE Civil,ENGG,3BH,105861
E002,S K S J T Institute of Engineering. Bangalore,CE Civil,ENGG,GMH,91027
E002,S K S J T Institute of Engineering. Bangalore,CE Civil,ENGG,SCKH,172977
E002,S K S J T Institute of Engineering. Bangalore,CE Civil,ENGG,STH,137620
E002,S K S J T Institute of Engineering. Bangalore,CS Computers,ENGG,2AH,22179
E002,S K S J T Institute of Engineering. Bangalore,CS Computers,ENGG,GMH,16632
E002,S K S J T Institute of Engineering. Bangalore,CS Computers,ENGG,SCH,40337
E002,S K S J T Institute of Engineering. Bangalore,CS Computers,ENGG,SCRH,49719
E002,S K S J T Institute of Engineering. Bangalore,EC Electronics,ENGG,2AH,36035
E002,S K S J T Institute of Engineering. Bangalore,EC Electronics,ENGG,GMH,30315
E002,S K S J T Institute of Engineering. Bangalore,EC Electronics,ENGG,GMRH,33913
E002,S K S J T Institute of Engineering. Bangalore,EC Electronics,ENGG,SCH,72217
E002,S K S J T Institute of Engineering. Bangalore,ST Silk Tech.,ENGG,GMH,126451
E002,S K S J T Institute of Engineering. Bangalore,TX Textiles,ENGG,2BH,230737
E002,S K S J T Institute of Engineering. Bangalore,TX Textiles,ENGG,GMH,151195
E002,S K S J T Institute of Engineering. Bangalore,TX Textiles,ENGG,SCH,208212
E003,"B M S College of Engineering Basavanagudi,Bangalore",CE Civil,ENGG,2BH,138055
E003,"B M S College of Engineering Basavanagudi,Bangalore",CE Civil,ENGG,3BH,53382
E003,"B M S College of Engineering Basavanagudi,Bangalore",CE Civil,ENGG,GMH,33427
E003,"B M S College of Engineering Basavanagudi,Bangalore",CE Civil,ENGG,SCRH,116159
E003,"B M S College of Engineering Basavanagudi,Bangalore",EC Electronics,ENGG,2AKH,13370
E003,"B M S College of Engineering Basavanagudi,Bangalore",EC Electronics,ENGG,GMH,2771
E003,"B M S College of Engineering Basavanagudi,Bangalore",EC Electronics,ENGG,SCH,24801
E003,"B M S College of Engineering Basavanagudi,Bangalore",EC Electronics,ENGG,STH,34507
E003,"B M S College of Engineering Basavanagudi,Bangalore",EE Electrical,ENGG,2AH,18804
E003,"B M S College of Engineering Basavanagudi,Bangalore",EE Electrical,ENGG,GMH,8993
E003,"B M S College of Engineering Basavanagudi,Bangalore",EE Electrical,ENGG,GMRH,22528
E003,"B M S College of Engineering Basavanagudi,Bangalore",EE Electrical,ENGG,SCH,62536
E003,"B M S College of Engineering Basavanagudi,Bangalore",IM Ind. Engg.,ENGG,1H,99176
E003,"B M S College of Engineering Basavanagudi,Bangalore",IM Ind. Engg.,ENGG,3AH,111374
E003,"B M S College of Engineering Basavanagudi,Bangalore",IM Ind. Engg.,ENGG,3ARH,116445
E003,"B M S College of Engineering Basavanagudi,Bangalore",IM Ind. Engg.,ENGG,GMH,28305
E003,"B M S College of Engineering Basavanagudi,Bangalore",ME Mechanical,ENGG,2AH,45696
E003,"B M S College of Engineering Basavanagudi,Bangalore",ME Mechanical,ENGG,GMH,23762
E003,"B M S College of Engineering Basavanagudi,Bangalore",ME Mechanical,ENGG,SCH,94853
E004,Dr. Ambedkar Institute Of Technology Bangalore,CE Civil,ENGG,2AH,113375
E004,Dr. Ambedkar Institute Of Technology Bangalore,CE Civil,ENGG,2ARH,128703
E004,Dr. Ambedkar Institute Of Technology Bangalore,CE Civil,ENGG,GMH,104296
E004,Dr. Ambedkar Institute Of Technology Bangalore,CE Civil,ENGG,SCH,132461
E004,Dr. Ambedkar Institute Of Technology Bangalore,CE Civil,ENGG,STH,139509
E004,Dr. Ambedkar Institute Of Technology Bangalore,CS Computers,ENGG,2AH,12396
E004,Dr. Ambedkar Institute Of Technology Bangalore,CS Computers,ENGG,3AH,11929
E004,Dr. Ambedkar Institute Of Technology Bangalore,CS Computers,ENGG,3BRH,13623
E004,Dr. Ambedkar Institute Of Technology Bangalore,CS Computers,ENGG,GMH,10083
E004,Dr. Ambedkar Institute Of Technology Bangalore,EC Electronics,ENGG,2AH,29311
E004,Dr. Ambedkar Institute Of Technology Bangalore,EC Electronics,ENGG,3BH,22013
E004,Dr. Ambedkar Institute Of Technology Bangalore,EC Electronics,ENGG,GMH,21137
E004,Dr. Ambedkar Institute Of Technology Bangalore,EC Electronics,ENGG,GMKH,25673
E004,Dr. Ambedkar Institute Of Technology Bangalore,EC Electronics,ENGG,SCH,68845
E004,Dr. Ambedkar Institute Of Technology Bangalore,EC Electronics,ENGG,SCRH,89051
E004,Dr. Ambedkar Institute Of Technology Bangalore,EC Electronics,ENGG,STH,65383
E004,Dr. Ambedkar Institute Of Technology Bangalore,EE Electrical,ENGG,2AH,42237
E004,Dr. Ambedkar Institute Of Technology Bangalore,EE Electrical,ENGG,GMH,34729
E004,Dr. Ambedkar Institute Of Technology Bangalore,EE Electrical,ENGG,SCH,87549
E004,Dr. Ambedkar Institute Of Technology Bangalore,EE Electrical,ENGG,STRH,98708
E004,Dr. Ambedkar Institute Of Technology Bangalore,EI Elec. Inst.,ENGG,GMH,52363
E004,Dr. Ambedkar Institute Of Technology Bangalore,EI Elec. Inst.,ENGG,GMRH,62206
E004,Dr. Ambedkar Institute Of Technology Bangalore,EI Elec. Inst.,ENGG,SCH,159040
E004,Dr. Ambedkar Institute Of Technology Bangalore,ET Elec.,ENGG,2BH,69703
E004,Dr. Ambedkar Institute Of Technology Bangalore,ET Elec.,ENGG,GMH,42847
E004,Dr. Ambedkar Institute Of Technology Bangalore,ET Elec.,ENGG,GMRH,49624
E004,Dr. Ambedkar Institute Of Technology Bangalore,ET Elec.,ENGG,SCH,144159
E004,Dr. Ambedkar Institute Of Technology Bangalore,IM Ind. Engg.,ENGG,1H,152885
E004,Dr. Ambedkar Institute Of Technology Bangalore,IM Ind. Engg.,ENGG,GMH,79906
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME Mechanical,ENGG,2AH,132568
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME Mechanical,ENGG,3BH,94068
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME Mechanical,ENGG,GMH,92262
E004,Dr. Ambedkar Institute Of Technology Bangalore,ME Mechanical,ENGG,SCKH,178589
E005,R. V. College of Engineering Bangalore,BT Bio Technology,ENGG,2ARH,41069
E005,R. V. College of Engineering Bangalore,BT Bio Technology,ENGG,2BH,82060
E005,R. V. College of Engineering Bangalore,"CA CS (AI, Machine",ENGG,2AH,2067
E005,R. V. College of Engineering Bangalore,"CA CS (AI, Machine",ENGG,3BRH,3379
E005,R. V. College of Engineering Bangalore,"CA CS (AI, Machine",ENGG,GMH,1096
E005,R. V. College of Engineering Bangalore,"CA CS (AI, Machine",ENGG,SCH,10586
E005,R. V. College of Engineering Bangalore,CE Civil,ENGG,3BH,23586
E005,R. V. College of Engineering Bangalore,CE Civil,ENGG,GMH,16279
E005,R. V. College of Engineering Bangalore,CH Chemical,ENGG,3AH,18619
E005,R. V. College of Engineering Bangalore,CS Computers,ENGG,2AH,1063
E005,R. V. College of Engineering Bangalore,CS Computers,ENGG,3BH,923
E005,R. V. College of Engineering Bangalore,CS Computers,ENGG,GMH,554
E005,R. V. College of Engineering Bangalore,CS Computers,ENGG,GMKH,2425
E005,R. V. College of Engineering Bangalore,CS Computers,ENGG,GMRH,913
E005,R. V. College of Engineering Bangalore,CS Computers,ENGG,SCH,4398
E005,R. V. College of Engineering Bangalore,CS Computers,ENGG,STH,11793
E005,R. V. College of Engineering Bangalore,CY CS- Cyber,ENGG,GMH,1622
E005,R. V. College of Engineering Bangalore,CY CS- Cyber,ENGG,STH,12910
E005,R. V. College of Engineering Bangalore,DS Comp. Sc. Engg-,ENGG,GMH,1516
E005,R. V. College of Engineering Bangalore,DS Comp. Sc. Engg-,ENGG,SCH,12522
E005,R. V. College of Engineering Bangalore,EC Electronics,ENGG,2AH,5919
E005,R. V. College of Engineering Bangalore,EC Electronics,ENGG,GMH,1978
E005,R. V. College of Engineering Bangalore,EC Electronics,ENGG,GMRH,4923
E005,R. V. College of Engineering Bangalore,EC Electronics,ENGG,SCH,16282
E005,R. V. College of Engineering Bangalore,EC Electronics,ENGG,SCKH,32078
E005,R. V. College of Engineering Bangalore,EC Electronics,ENGG,STH,27295
E005,R. V. College of Engineering Bangalore,EE Electrical,ENGG,1H,12962
E005,R. V. College of Engineering Bangalore,EE Electrical,ENGG,GMH,6649
E005,R. V. College of Engineering Bangalore,ET Elec.,ENGG,GMH,6450
E005,R. V. College of Engineering Bangalore,ET Elec.,ENGG,SCH,66717
E005,R. V. College of Engineering Bangalore,IE Info.Science,ENGG,2AH,2492
E005,R. V. College of Engineering Bangalore,IE Info.Science,ENGG,GMH,930
E005,R. V. College of Engineering Bangalore,IE Info.Science,ENGG,SCH,12319
E005,R. V. College of Engineering Bangalore,IE Info.Science,ENGG,SCRH,17001
E005,R. V. College of Engineering Bangalore,IM Ind. Engg.,ENGG,2AH,36883
E005,R. V. College of Engineering Bangalore,IM Ind. Engg.,ENGG,GMH,19444
E005,R. V. College of Engineering Bangalore,ME Mechanical,ENGG,2AH,16661
E005,R. V. College of Engineering Bangalore,ME Mechanical,ENGG,GMH,8692
E005,R. V. College of Engineering Bangalore,ME Mechanical,ENGG,GMRH,17616
E005,R. V. College of Engineering Bangalore,ME Mechanical,ENGG,SCH,64182
E005,R. V. College of Engineering Bangalore,SE Aero Space,ENGG,3AH,24927
E005,R. V. College of Engineering Bangalore,SE Aero Space,ENGG,STRH,82868
E006,M S Ramaiah Institute of Technology Bangalore,AD Artificial,ENGG,3BH,4430
E006,M S Ramaiah Institute of Technology Bangalore,AD Artificial,ENGG,GMH,3716
E006,M S Ramaiah Institute of Technology Bangalore,AI Artificial,ENGG,1H,7551
E006,M S Ramaiah Institute of Technology Bangalore,AI Artificial,ENGG,GMKH,8216
E006,M S Ramaiah Institute of Technology Bangalore,BT Bio Technology,ENGG,2AH,33901
E006,M S Ramaiah Institute of Technology Bangalore,BT Bio Technology,ENGG,GMH,14575
E006,M S Ramaiah Institute of Technology Bangalore,"CA CS (AI, Machine",ENGG,2AH,7390
E006,M S Ramaiah Institute of Technology Bangalore,"CA CS (AI, Machine",ENGG,GMH,2394
E006,M S Ramaiah Institute of Technology Bangalore,"CA CS (AI, Machine",ENGG,SCH,22448
E006,M S Ramaiah Institute of Technology Bangalore,"CA CS (AI, Machine",ENGG,SCRH,35256
E006,M S Ramaiah Institute of Technology Bangalore,CE Civil,ENGG,2BH,55498
E006,M S Ramaiah Institute of Technology Bangalore,CE Civil,ENGG,GMH,36791
E006,M S Ramaiah Institute of Technology Bangalore,CH Chemical,ENGG,1H,87743
E006,M S Ramaiah Institute of Technology Bangalore,CH Chemical,ENGG,GMRH,67215
E006,M S Ramaiah Institute of Technology Bangalore,CS Computers,ENGG,2AH,3596
E006,M S Ramaiah Institute of Technology Bangalore,CS Computers,ENGG,GMH,1939
E006,M S Ramaiah Institute of Technology Bangalore,CS Computers,ENGG,GMRH,3724
E006,M S Ramaiah Institute of Technology Bangalore,CS Computers,ENGG,SCH,14290
E006,M S Ramaiah Institute of Technology Bangalore,CS Computers,ENGG,SCKH,21242
E006,M S Ramaiah Institute of Technology Bangalore,CS Computers,ENGG,STH,19471
E006,M S Ramaiah Institute of Technology Bangalore,CY CS- Cyber,ENGG,GMH,4161
E006,M S Ramaiah Institute of Technology Bangalore,CY CS- Cyber,ENGG,STH,30912
E006,M S Ramaiah Institute of Technology Bangalore,EC Electronics,ENGG,2AH,11477
E006,M S Ramaiah Institute of Technology Bangalore,EC Electronics,ENGG,GMH,4581
E006,M S Ramaiah Institute of Technology Bangalore,EC Electronics,ENGG,GMRH,11397
E006,M S Ramaiah Institute of Technology Bangalore,EC Electronics,ENGG,SCH,27319
E006,M S Ramaiah Institute of Technology Bangalore,EE Electrical,ENGG,GMH,11916
E006,M S Ramaiah Institute of Technology Bangalore,EE Electrical,ENGG,STH,66920
E006,M S Ramaiah Institute of Technology Bangalore,EI Elec. Inst.,ENGG,GMH,12369
E006,M S Ramaiah Institute of Technology Bangalore,EI Elec. Inst.,ENGG,SCH,89587
E006,M S Ramaiah Institute of Technology Bangalore,ET Elec.,ENGG,3BH,7607
E006,M S Ramaiah Institute of Technology Bangalore,ET Elec.,ENGG,GMH,7605
E006,M S Ramaiah Institute of Technology Bangalore,IE Info.Science,ENGG,2AH,5821
E006,M S Ramaiah Institute of Technology Bangalore,IE Info.Science,ENGG,2ARH,7733
E006,M S Ramaiah Institute of Technology Bangalore,IE Info.Science,ENGG,GMH,3477
E006,M S Ramaiah Institute of Technology Bangalore,IE Info.Science,ENGG,SCH,20001
E006,M S Ramaiah Institute of Technology Bangalore,IM Ind. Engg.,ENGG,3BRH,95393
E006,M S Ramaiah Institute of Technology Bangalore,IM Ind. Engg.,ENGG,GMH,33289
E006,M S Ramaiah Institute of Technology Bangalore,MD Med.Elect.,ENGG,GMH,44544
E006,M S Ramaiah Institute of Technology Bangalore,MD Med.Elect.,ENGG,SCH,103188
E006,M S Ramaiah Institute of Technology Bangalore,ME Mechanical,ENGG,2AH,56079
E006,M S Ramaiah Institute of Technology Bangalore,ME Mechanical,ENGG,GMH,24726
E006,M S Ramaiah Institute of Technology Bangalore,ME Mechanical,ENGG,SCH,102510
E006,M S Ramaiah Institute of Technology Bangalore,ME Mechanical,ENGG,STRH,161712
E006,M S Ramaiah Institute of Technology Bangalore,SE Aero Space,ENGG,3AH,35542
E006,M S Ramaiah Institute of Technology Bangalore,SE Aero Space,ENGG,GMH,8345
E007,Dayananda Sagar College of Engineering Bangalore,AE Aeronaut.Engg,ENGG,3AH,43303
E007,Dayananda Sagar College of Engineering Bangalore,AE Aeronaut.Engg,ENGG,GMH,17477
E007,Dayananda Sagar College of Engineering Bangalore,AI Artificial,ENGG,GMH,5215
E007,Dayananda Sagar College of Engineering Bangalore,AI Artificial,ENGG,SCH,35290
E007,Dayananda Sagar College of Engineering Bangalore,AU Automobile,ENGG,3AH,160361
E007,Dayananda Sagar College of Engineering Bangalore,AU Automobile,ENGG,GMH,85383
E007,Dayananda Sagar College of Engineering Bangalore,BT Bio Technology,ENGG,3BH,38379
E007,Dayananda Sagar College of Engineering Bangalore,BT Bio Technology,ENGG,GMH,24493
E007,Dayananda Sagar College of Engineering Bangalore,CB Comp. Sc. and,ENGG,GMH,8381
E007,Dayananda Sagar College of Engineering Bangalore,CB Comp. Sc. and,ENGG,GMKH,37797
E007,Dayananda Sagar College of Engineering Bangalore,CD Computer Sc.,ENGG,2ARH,21901
E007,Dayananda Sagar College of Engineering Bangalore,CD Computer Sc.,ENGG,GMH,8759
E007,Dayananda Sagar College of Engineering Bangalore,CE Civil,ENGG,2AH,112180
E007,Dayananda Sagar College of Engineering Bangalore,CE Civil,ENGG,GMH,77251
E007,Dayananda Sagar College of Engineering Bangalore,CH Chemical,ENGG,2BH,110485
E007,Dayananda Sagar College of Engineering Bangalore,CH Chemical,ENGG,GMH,49550
E007,Dayananda Sagar College of Engineering Bangalore,CH Chemical,ENGG,SCH,121286
E007,Dayananda Sagar College of Engineering Bangalore,CS Computers,ENGG,2AH,7427
E007,Dayananda Sagar College of Engineering Bangalore,CS Computers,ENGG,GMH,4714
E007,Dayananda Sagar College of Engineering Bangalore,CS Computers,ENGG,GMRH,7064
E007,Dayananda Sagar College of Engineering Bangalore,CS Computers,ENGG,SCH,30857
E007,Dayananda Sagar College of Engineering Bangalore,CS Computers,ENGG,SCKH,48716
E007,Dayananda Sagar College of Engineering Bangalore,CS Computers,ENGG,STH,32818
E007,Dayananda Sagar College of Engineering Bangalore,CY CS- Cyber,ENGG,2AH,14927
E007,Dayananda Sagar College of Engineering Bangalore,CY CS- Cyber,ENGG,GMH,6566
E007,Dayananda Sagar College of Engineering Bangalore,DS Comp. Sc. Engg-,ENGG,2BH,11832
E007,Dayananda Sagar College of Engineering Bangalore,DS Comp. Sc. Engg-,ENGG,GMH,4937
E007,Dayananda Sagar College of Engineering Bangalore,EC Electronics,ENGG,2AH,20011
E007,Dayananda Sagar College of Engineering Bangalore,EC Electronics,ENGG,2AKH,22382
E007,Dayananda Sagar College of Engineering Bangalore,EC Electronics,ENGG,3BH,10811
E007,Dayananda Sagar College of Engineering Bangalore,EC Electronics,ENGG,GMH,9456
E007,Dayananda Sagar College of Engineering Bangalore,EC Electronics,ENGG,SCH,58261
E007,Dayananda Sagar College of Engineering Bangalore,EC Electronics,ENGG,STH,50219
E007,Dayananda Sagar College of Engineering Bangalore,EC Electronics,ENGG,STRH,58251
E007,Dayananda Sagar College of Engineering Bangalore,EE Electrical,ENGG,2AH,30575
E007,Dayananda Sagar College of Engineering Bangalore,EE Electrical,ENGG,3BRH,35937
E007,Dayananda Sagar College of Engineering Bangalore,EE Electrical,ENGG,GMH,22077
E007,Dayananda Sagar College of Engineering Bangalore,EE Electrical,ENGG,SCH,85311
E007,Dayananda Sagar College of Engineering Bangalore,EI Elec. Inst.,ENGG,1H,51797
E007,Dayananda Sagar College of Engineering Bangalore,EI Elec. Inst.,ENGG,GMRH,39483
E007,Dayananda Sagar College of Engineering Bangalore,ET Elec.,ENGG,2AH,41664
E007,Dayananda Sagar College of Engineering Bangalore,ET Elec.,ENGG,GMH,18724
E007,Dayananda Sagar College of Engineering Bangalore,ET Elec.,ENGG,GMRH,42851
E007,Dayananda Sagar College of Engineering Bangalore,ET Elec.,ENGG,SCH,115678
E007,Dayananda Sagar College of Engineering Bangalore,"IC CS-IoT, Cyber",ENGG,3BH,9103
E007,Dayananda Sagar College of Engineering Bangalore,"IC CS-IoT, Cyber",ENGG,GMH,7088
E007,Dayananda Sagar College of Engineering Bangalore,IE Info.Science,ENGG,2AH,10085
E007,Dayananda Sagar College of Engineering Bangalore,IE Info.Science,ENGG,GMH,6372
E007,Dayananda Sagar College of Engineering Bangalore,IE Info.Science,ENGG,SCH,42501
E007,Dayananda Sagar College of Engineering Bangalore,IE Info.Science,ENGG,SCRH,51900
E007,Dayananda Sagar College of Engineering Bangalore,IE Info.Science,ENGG,STH,41891
E007,Dayananda Sagar College of Engineering Bangalore,MD Med.Elect.,ENGG,1H,115208
E007,Dayananda Sagar College of Engineering Bangalore,MD Med.Elect.,ENGG,GMH,77352
E007,Dayananda Sagar College of Engineering Bangalore,ME Mechanical,ENGG,2AH,75811
E007,Dayananda Sagar College of Engineering Bangalore,ME Mechanical,ENGG,GMH,50571
E007,Dayananda Sagar College of Engineering Bangalore,ME Mechanical,ENGG,GMRH,75350
E007,Dayananda Sagar College of Engineering Bangalore,ME Mechanical,ENGG,SCH,129514
E007,Dayananda Sagar College of Engineering Bangalore,RI Robotics and AI,ENGG,GMH,11120
E007,Dayananda Sagar College of Engineering Bangalore,RI Robotics and AI,ENGG,SCH,62608
E008,Bangalore Institute of Technology Bangalore,AI Artificial,ENGG,2BH,20579
E008,Bangalore Institute of Technology Bangalore,AI Artificial,ENGG,GMH,7404
E008,Bangalore Institute of Technology Bangalore,CE Civil,ENGG,2AH,125626
E008,Bangalore Institute of Technology Bangalore,CE Civil,ENGG,GMH,81792
E008,Bangalore Institute of Technology Bangalore,CS Computers,ENGG,2AH,9186
E008,Bangalore Institute of Technology Bangalore,CS Computers,ENGG,GMH,6662
E008,Bangalore Institute of Technology Bangalore,CS Computers,ENGG,GMKH,11154
E008,Bangalore Institute of Technology Bangalore,CS Computers,ENGG,SCH,38447
E008,Bangalore Institute of Technology Bangalore,CS Computers,ENGG,SCRH,52466
E008,Bangalore Institute of Technology Bangalore,CS Computers,ENGG,STH,38498
E008,Bangalore Institute of Technology Bangalore,DS Comp. Sc. Engg-,ENGG,3BH,9652
E008,Bangalore Institute of Technology Bangalore,DS Comp. Sc. Engg-,ENGG,GMH,8910
E008,Bangalore Institute of Technology Bangalore,EC Electronics,ENGG,2AH,20509
E008,Bangalore Institute of Technology Bangalore,EC Electronics,ENGG,3BRH,23094
E008,Bangalore Institute of Technology Bangalore,EC Electronics,ENGG,GMH,9938
E008,Bangalore Institute of Technology Bangalore,EC Electronics,ENGG,SCH,73493
E008,Bangalore Institute of Technology Bangalore,EC Electronics,ENGG,STH,64177
E008,Bangalore Institute of Technology Bangalore,EE Electrical,ENGG,2BH,60578
E008,Bangalore Institute of Technology Bangalore,EE Electrical,ENGG,GMH,26186
E008,Bangalore Institute of Technology Bangalore,EI Elec. Inst.,ENGG,GMH,41129
E008,Bangalore Institute of Technology Bangalore,EI Elec. Inst.,ENGG,SCH,191126
E008,Bangalore Institute of Technology Bangalore,ET Elec.,ENGG,3AH,28947
E008,Bangalore Institute of Technology Bangalore,ET Elec.,ENGG,GMH,27624
E008,Bangalore Institute of Technology Bangalore,EV EC Engg(VLSI,ENGG,1H,37319
E008,Bangalore Institute of Technology Bangalore,EV EC Engg(VLSI,ENGG,GMH,25034
E008,Bangalore Institute of Technology Bangalore,"IC CS-IoT, Cyber",ENGG,GMH,11775
E008,Bangalore Institute of Technology Bangalore,"IC CS-IoT, Cyber",ENGG,STRH,97034
E008,Bangalore Institute of Technology Bangalore,IE Info.Science,ENGG,2AH,13409
E008,Bangalore Institute of Technology Bangalore,IE Info.Science,ENGG,3BH,9849
E008,Bangalore Institute of Technology Bangalore,IE Info.Science,ENGG,GMH,7979
E008,Bangalore Institute of Technology Bangalore,IE Info.Science,ENGG,GMRH,15867
E008,Bangalore Institute of Technology Bangalore,IE Info.Science,ENGG,SCH,64326
E008,Bangalore Institute of Technology Bangalore,IE Info.Science,ENGG,SCKH,83790
E008,Bangalore Institute of Technology Bangalore,ME Mechanical,ENGG,2AH,99172
E008,Bangalore Institute of Technology Bangalore,ME Mechanical,ENGG,GMH,61389
E008,Bangalore Institute of Technology Bangalore,ME Mechanical,ENGG,SCH,167354
E008,Bangalore Institute of Technology Bangalore,RI Robotics and AI,ENGG,3AH,26492
E008,Bangalore Institute of Technology Bangalore,RI Robotics and AI,ENGG,GMRH,35994
E009,P E S University (Ring Road Campus) Bangalore,AM B Tech in AM,ENGG,2AH,6159
E009,P E S University (Ring Road Campus) Bangalore,AM B Tech in AM,ENGG,2AKH,10568
E009,P E S University (Ring Road Campus) Bangalore,AM B Tech in AM,ENGG,3BH,3062
E009,P E S University (Ring Road Campus) Bangalore,AM B Tech in AM,ENGG,3BRH,7524
E009,P E S University (Ring Road Campus) Bangalore,AM B Tech in AM,ENGG,GMH,2953
E009,P E S University (Ring Road Campus) Bangalore,AM B Tech in AM,ENGG,GMRH,5635
E009,P E S University (Ring Road Campus) Bangalore,AM B Tech in AM,ENGG,SCH,31906
E009,P E S University (Ring Road Campus) Bangalore,AM B Tech in AM,ENGG,STH,32979
E009,P E S University (Ring Road Campus) Bangalore,AR Architecture,ENGG,GMH,115
E009,P E S University (Ring Road Campus) Bangalore,BB B Tech in EC,ENGG,1H,10300
E009,P E S University (Ring Road Campus) Bangalore,BB B Tech in EC,ENGG,2AH,10608
